T,L
8.203515443298185346e+03,2.818382931264453717e+00
6.280583588133179546e+03,2.691534803926915576e+00
6.934258060165694587e+03,2.630267991895381741e+00
7.328245331389044622e+03,2.511886431509580131e+00
7.603262769401814694e+03,2.454708915685030579e+00
7.464487584100668755e+03,2.398832919019490362e+00
1.309181922999406925e+04,1.995262314968878854e+03
1.309181922999406925e+04,1.995262314968878854e+03
1.258925411794166212e+04,4.677351412871981324e+02
1.258925411794166212e+04,4.677351412871981324e+02
1.918668740670290936e+04,6.918309709189362593e+02
1.918668740670290936e+04,6.918309709189362593e+02
1.729816359215103148e+04,5.370317963702526640e+02
1.729816359215103148e+04,5.370317963702526640e+02
1.358313446587154249e+04,2.454708915685031059e+02
1.358313446587154249e+04,2.454708915685031059e+02
1.412537544622755377e+04,1.905460717963246395e+02
1.412537544622755377e+04,1.905460717963246395e+02
1.221799660164871057e+04,1.096478196143185073e+02
1.221799660164871057e+04,1.096478196143185073e+02
1.358313446587154249e+04,1.230268770812381121e+02
1.358313446587154249e+04,1.230268770812381121e+02
1.023292992280753606e+04,4.073802778041127937e+01
1.023292992280753606e+04,4.073802778041127937e+01
1.096478196143185050e+04,3.548133892335754780e+01
1.096478196143185050e+04,3.548133892335754780e+01
1.122018454301962993e+04,3.388441561392025392e+01
1.122018454301962993e+04,3.388441561392025392e+01
9.727472237769650746e+03,2.089296130854039646e+01
9.727472237769650746e+03,2.089296130854039646e+01
1.000000000000000000e+04,2.137962089502232388e+01
1.000000000000000000e+04,2.137962089502232388e+01
1.096478196143185050e+04,2.187761623949553069e+01
1.023292992280753606e+04,1.698243652461744446e+01
1.023292992280753606e+04,1.698243652461744446e+01
1.000000000000000000e+04,1.621810097358929781e+01
1.000000000000000000e+04,1.621810097358929781e+01
8.912509381337458763e+03,1.380384264602884592e+01
8.912509381337458763e+03,1.380384264602884592e+01
7.603262769401814694e+03,1.174897554939529698e+01
7.603262769401814694e+03,1.174897554939529698e+01
7.870457896950984832e+03,1.071519305237606545e+01
7.870457896950984832e+03,1.071519305237606545e+01
7.870457896950984832e+03,1.071519305237606545e+01
7.870457896950984832e+03,1.071519305237606545e+01
8.375292821268825719e+03,1.000000000000000000e+01
8.375292821268825719e+03,1.000000000000000000e+01
8.629785477669702232e+03,1.023292992280754099e+01
8.629785477669702232e+03,1.023292992280754099e+01
1.023292992280753606e+04,1.230268770812381796e+01
7.673614893618185306e+03,9.120108393559096527e+00
7.673614893618185306e+03,9.120108393559096527e+00
7.673614893618185306e+03,9.120108393559096527e+00
7.673614893618185306e+03,9.120108393559096527e+00
9.036494737223014454e+03,8.317637711026710789e+00
7.277798045368242128e+03,6.918309709189363943e+00
7.277798045368242128e+03,6.918309709189363943e+00
7.277798045368242128e+03,6.918309709189363943e+00
7.277798045368242128e+03,6.918309709189363943e+00
8.203515443298185346e+03,7.079457843841378661e+00
8.203515443298185346e+03,7.079457843841378661e+00
8.375292821268825719e+03,7.079457843841378661e+00
8.375292821268825719e+03,7.079457843841378661e+00
7.533555637337170083e+03,6.025595860743577781e+00
7.533555637337170083e+03,6.025595860743577781e+00
7.870457896950984832e+03,6.025595860743577781e+00
7.870457896950984832e+03,6.025595860743577781e+00
7.396052750582382032e+03,5.623413251903491172e+00
7.396052750582382032e+03,5.623413251903491172e+00
7.464487584100668755e+03,5.495408738576245788e+00
7.464487584100668755e+03,5.495408738576245788e+00
7.211074791828998059e+03,5.370317963702526676e+00
7.211074791828998059e+03,5.370317963702526676e+00
7.211074791828998059e+03,5.370317963702526676e+00
7.211074791828998059e+03,5.370317963702526676e+00
7.079457843841380964e+03,4.786300923226384008e+00
7.079457843841380964e+03,4.786300923226384008e+00
7.079457843841380964e+03,4.786300923226384008e+00
7.079457843841380964e+03,4.786300923226384008e+00
7.396052750582382032e+03,4.570881896148750734e+00
7.396052750582382032e+03,4.570881896148750734e+00
6.353309318517435713e+03,4.265795188015927053e+00
6.353309318517435713e+03,4.265795188015927053e+00
7.030723198838333701e+03,3.715352290971725147e+00
7.030723198838333701e+03,3.715352290971725147e+00
7.328245331389044622e+03,3.715352290971725147e+00
7.328245331389044622e+03,3.715352290971725147e+00
1.995262314968878854e+04,1.148153621496881715e+04
1.995262314968878854e+04,1.148153621496881715e+04
5.834451042737448006e+03,1.071519305237605977e+03
5.834451042737448006e+03,1.071519305237605977e+03
5.834451042737448006e+03,1.071519305237605977e+03
5.834451042737448006e+03,1.071519305237605977e+03
2.511886431509582326e+04,5.623413251903491073e+03
2.511886431509582326e+04,5.623413251903491073e+03
1.258925411794166212e+04,7.585775750291835493e+02
1.258925411794166212e+04,7.585775750291835493e+02
1.678804018122558773e+04,9.549925860214359545e+02
1.678804018122558773e+04,9.549925860214359545e+02
1.778279410038922651e+04,1.071519305237605977e+03
1.778279410038922651e+04,1.071519305237605977e+03
1.524052753797290643e+04,6.760829753919819041e+02
1.524052753797290643e+04,6.760829753919819041e+02
1.524052753797290643e+04,6.760829753919819041e+02
1.524052753797290643e+04,6.760829753919819041e+02
1.629296032639721489e+04,6.165950018614821602e+02
1.629296032639721489e+04,6.165950018614821602e+02
2.238721138568337847e+04,1.318256738556407527e+03
1.678804018122558773e+04,6.165950018614821602e+02
1.678804018122558773e+04,6.165950018614821602e+02
1.071519305237607114e+04,2.344228815319922603e+02
1.071519305237607114e+04,2.344228815319922603e+02
1.096478196143185050e+04,2.089296130854038722e+02
1.096478196143185050e+04,2.089296130854038722e+02
1.258925411794166212e+04,2.630267991895381670e+02
1.258925411794166212e+04,2.630267991895381670e+02
1.412537544622755377e+04,3.388441561392023686e+02
1.412537544622755377e+04,3.388441561392023686e+02
1.309181922999406925e+04,2.818382931264454783e+02
1.309181922999406925e+04,2.818382931264454783e+02
1.309181922999406925e+04,2.818382931264454783e+02
1.309181922999406925e+04,2.818382931264454783e+02
1.524052753797290643e+04,3.388441561392023686e+02
1.524052753797290643e+04,3.388441561392023686e+02
1.309181922999406925e+04,2.089296130854038722e+02
1.309181922999406925e+04,2.089296130854038722e+02
1.468926277643866160e+04,2.691534803926916766e+02
1.468926277643866160e+04,2.691534803926916766e+02
1.221799660164871057e+04,1.584893192461114211e+02
1.221799660164871057e+04,1.584893192461114211e+02
1.221799660164871057e+04,1.584893192461114211e+02
1.221799660164871057e+04,1.584893192461114211e+02
1.122018454301962993e+04,1.096478196143185073e+02
1.122018454301962993e+04,1.096478196143185073e+02
1.122018454301962993e+04,1.096478196143185073e+02
1.122018454301962993e+04,1.096478196143185073e+02
1.584893192461114086e+04,2.137962089502232459e+02
1.584893192461114086e+04,2.137962089502232459e+02
8.912509381337458763e+03,5.011872336272722350e+01
8.912509381337458763e+03,5.011872336272722350e+01
1.153453257821093030e+04,7.079457843841380793e+01
1.153453257821093030e+04,7.079457843841380793e+01
1.096478196143185050e+04,6.165950018614822170e+01
1.096478196143185050e+04,6.165950018614822170e+01
1.153453257821093030e+04,6.456542290346556001e+01
1.153453257821093030e+04,6.456542290346556001e+01
1.309181922999406925e+04,7.244359600749902484e+01
1.309181922999406925e+04,7.244359600749902484e+01
1.358313446587154249e+04,7.762471166286916002e+01
1.122018454301962993e+04,5.011872336272722350e+01
1.122018454301962993e+04,5.011872336272722350e+01
9.727472237769650746e+03,3.090295432513590512e+01
9.727472237769650746e+03,3.090295432513590512e+01
1.221799660164871057e+04,3.981071705534973404e+01
1.161448613840342659e+03,2.884031503126605530e+05
5.495408738576247742e+02,2.290867652767774835e+07
4.255984131337430881e+03,9.549925860214358408e+01
4.255984131337430881e+03,9.549925860214358408e+01
4.255984131337430881e+03,9.549925860214358408e+01
7.211074791828998059e+03,4.677351412871981040e+01
1.071519305237607114e+04,5.370317963702527209e+01
2.679168324819031568e+03,1.230268770812381035e+03
7.079457843841380964e+03,3.630780547701014171e+01
4.236429660495408825e+03,7.079457843841380793e+01
7.943282347242813557e+03,3.467368504525316553e+01
4.275628861515860081e+03,6.760829753919819041e+01
4.275628861515860081e+03,6.760829753919819041e+01
4.275628861515860081e+03,6.760829753919819041e+01
4.345102241715714626e+03,5.754399373371569482e+01
4.345102241715714626e+03,5.754399373371569482e+01
4.345102241715714626e+03,5.754399373371569482e+01
7.396052750582382032e+03,3.019951720402016093e+01
9.862794856312109914e+03,3.801893963205612437e+01
1.221799660164871057e+04,5.370317963702527209e+01
4.720630412635904577e+03,4.265795188015925277e+01
6.081350012787176638e+03,3.019951720402016093e+01
1.023292992280753606e+04,3.801893963205612437e+01
7.943282347242813557e+03,2.884031503126605855e+01
4.120975190973304052e+03,6.165950018614822170e+01
7.396052750582382032e+03,2.630267991895381385e+01
4.405548635065534654e+03,4.365158322401658353e+01
4.405548635065534654e+03,4.365158322401658353e+01
4.405548635065534654e+03,4.365158322401658353e+01
7.328245331389044622e+03,2.511886431509579509e+01
4.720630412635904577e+03,3.388441561392025392e+01
4.634469197362879640e+03,3.467368504525316553e+01
4.634469197362879640e+03,3.467368504525316553e+01
4.634469197362879640e+03,3.467368504525316553e+01
9.571940712948440705e+03,2.691534803926915487e+01
7.030723198838333701e+03,2.238721138568340052e+01
7.144963260755134797e+03,2.187761623949553069e+01
9.440608762859235867e+03,2.041737944669529625e+01
4.549880601500484772e+03,2.570395782768863313e+01
4.549880601500484772e+03,2.570395782768863313e+01
4.549880601500484772e+03,2.570395782768863313e+01
7.328245331389044622e+03,1.445439770745927177e+01
8.452788451602898931e+03,1.380384264602884592e+01
8.279421637123345135e+03,1.318256738556407370e+01
8.912509381337458763e+03,1.380384264602884592e+01
6.591738952443212838e+03,1.122018454301963608e+01
7.673614893618185306e+03,1.122018454301963608e+01
8.452788451602898931e+03,1.047128548050899610e+01
7.943282347242813557e+03,9.332543007969910320e+00
7.211074791828998059e+03,8.912509381337454073e+00
7.211074791828998059e+03,8.912509381337454073e+00
7.211074791828998059e+03,8.912509381337454073e+00
7.726805850957020994e+03,8.912509381337454073e+00
7.673614893618185306e+03,7.585775750291837483e+00
7.533555637337170083e+03,7.079457843841378661e+00
7.464487584100668755e+03,6.606934480075959293e+00
7.144963260755134797e+03,6.456542290346556356e+00
7.211074791828998059e+03,6.165950018614822170e+00
7.211074791828998059e+03,6.025595860743577781e+00
7.464487584100668755e+03,6.025595860743577781e+00
7.030723198838333701e+03,5.623413251903491172e+00
7.533555637337170083e+03,5.495408738576245788e+00
6.982324040771711225e+03,5.128613839913648498e+00
7.211074791828998059e+03,4.897788193684461611e+00
6.546361740672747146e+03,4.897788193684461611e+00
6.546361740672747146e+03,4.897788193684461611e+00
6.546361740672747146e+03,4.897788193684461611e+00
7.798301105232585542e+03,4.786300923226384008e+00
7.328245331389044622e+03,4.466835921509631824e+00
7.211074791828998059e+03,4.466835921509631824e+00
7.211074791828998059e+03,4.265795188015927053e+00
7.030723198838333701e+03,4.073802778041127226e+00
6.441692655151775398e+03,3.715352290971725147e+00
6.683439175686148701e+03,3.548133892335755046e+00
6.309573444801930236e+03,3.548133892335755046e+00
6.309573444801930236e+03,3.548133892335755046e+00
6.309573444801930236e+03,3.548133892335755046e+00
7.464487584100668755e+03,3.467368504525316641e+00
6.776415076106750348e+03,3.388441561392025569e+00
7.464487584100668755e+03,3.311311214825911176e+00
6.934258060165694587e+03,3.311311214825911176e+00
6.397348354826482137e+03,3.235936569296282705e+00
6.501296903430908969e+03,3.019951720402016093e+00
6.280583588133179546e+03,2.951209226666385632e+00
6.309573444801930236e+03,2.818382931264453717e+00
6.053408747539136129e+03,2.884031503126605944e+00
6.053408747539136129e+03,2.884031503126605944e+00
6.053408747539136129e+03,2.884031503126605944e+00
7.211074791828998059e+03,2.630267991895381741e+00
6.180164001384157928e+03,2.570395782768863491e+00
5.861381645140284672e+04,5.128613839913648553e+06
5.861381645140284672e+04,5.128613839913648553e+06
1.883649089489801918e+04,2.951209226666383911e+05
1.883649089489801918e+04,2.951209226666383911e+05
1.018591388054116978e+05,1.479108388168207183e+07
9.204495717531722039e+04,6.025595860743581317e+06
8.912509381337459490e+04,4.365158322401656769e+06
1.923091728910157690e+04,3.235936569296280868e+04
1.923091728910157690e+04,3.235936569296280868e+04
3.981071705534969078e+04,1.819700858609982533e+05
3.981071705534969078e+04,1.819700858609982533e+05
3.162277660168379225e+04,1.000000000000000000e+05
3.162277660168379225e+04,1.000000000000000000e+05
3.162277660168379225e+04,1.000000000000000000e+05
3.162277660168379225e+04,1.000000000000000000e+05
3.162277660168379225e+04,9.549925860214368731e+04
3.162277660168379225e+04,9.549925860214368731e+04
3.162277660168379225e+04,9.549925860214368731e+04
3.162277660168379225e+04,9.549925860214368731e+04
7.079457843841373688e+04,8.912509381337459199e+05
3.981071705534969078e+04,1.258925411794166139e+05
3.981071705534969078e+04,1.258925411794166139e+05
6.309573444801929872e+04,4.168693834703355096e+05
2.371373705661655185e+04,2.290867652767774780e+04
2.371373705661655185e+04,2.290867652767774780e+04
5.333348954876208154e+03,2.884031503126605912e+03
5.333348954876208154e+03,2.884031503126605912e+03
5.333348954876208154e+03,2.884031503126605912e+03
5.333348954876208154e+03,2.884031503126605912e+03
2.818382931264454965e+04,2.884031503126605821e+04
2.818382931264454965e+04,2.884031503126605821e+04
6.309573444801929872e+04,2.511886431509582035e+05
3.981071705534969078e+04,6.309573444801929872e+04
2.511886431509582326e+04,1.995262314968878854e+04
2.511886431509582326e+04,1.995262314968878854e+04
2.511886431509582326e+04,1.995262314968878854e+04
2.511886431509582326e+04,1.995262314968878854e+04
2.511886431509582326e+04,1.949844599758045661e+04
2.511886431509582326e+04,1.949844599758045661e+04
2.511886431509582326e+04,1.949844599758045661e+04
2.511886431509582326e+04,1.949844599758045661e+04
2.371373705661655185e+04,1.584893192461114086e+04
2.371373705661655185e+04,1.584893192461114086e+04
2.371373705661655185e+04,1.584893192461114086e+04
2.371373705661655185e+04,1.584893192461114086e+04
2.818382931264454965e+04,1.659586907437559785e+04
2.818382931264454965e+04,1.659586907437559785e+04
2.371373705661655185e+04,1.096478196143185050e+04
2.371373705661655185e+04,1.096478196143185050e+04
2.371373705661655185e+04,1.096478196143185050e+04
2.371373705661655185e+04,1.096478196143185050e+04
1.358313446587154249e+04,2.754228703338166270e+03
1.358313446587154249e+04,2.754228703338166270e+03
2.371373705661655185e+04,1.023292992280753606e+04
2.371373705661655185e+04,1.023292992280753606e+04
1.358313446587154249e+04,2.630267991895381329e+03
1.358313446587154249e+04,2.630267991895381329e+03
1.995262314968878854e+04,6.309573444801930236e+03
1.995262314968878854e+04,6.309573444801930236e+03
2.511886431509582326e+04,1.023292992280753606e+04
2.511886431509582326e+04,1.023292992280753606e+04
2.371373705661655185e+04,8.709635899560806138e+03
2.371373705661655185e+04,8.709635899560806138e+03
2.371373705661655185e+04,8.709635899560806138e+03
2.371373705661655185e+04,8.709635899560806138e+03
3.162277660168379225e+04,1.659586907437559785e+04
2.511886431509582326e+04,9.549925860214360000e+03
2.511886431509582326e+04,9.549925860214360000e+03
1.258925411794166212e+04,1.819700858609982561e+03
1.258925411794166212e+04,1.819700858609982561e+03
2.238721138568337847e+04,7.244359600749898163e+03
2.238721138568337847e+04,7.244359600749898163e+03
2.238721138568337847e+04,7.244359600749898163e+03
