ci,lum,absmag,spect
0.068,14.008769839545833,1.984,a
0.147,13.32907464231338,2.038,a
0.135,19.84266498484643,1.606,a
0.186,36.71131996879641,0.938,a
0.171,16.657123280688094,1.796,a
0.141,76.34841051830966,0.143,a
0.355,11.158350522886675,2.231,a
-0.028,54.903496102520336,0.501,a
0.087,18.84516741721554,1.662,a
0.243,8.18087957945747,2.568,a
0.129,13.740419750125149,2.005,a
0.043,120.55910077295344,-0.353,a
0.010,30.171715226017724,1.151,a
0.264,53.90139436325509,0.521,a
-0.050,81.0587682464737,0.078,a
0.066,30.959932133091723,1.123,a
0.586,169.6680232346464,-0.724,a
0.051,110.25543321022239,-0.256,a
0.252,19.00203002577232,1.653,a
0.084,47.81894606659081,0.651,a
-0.019,35.15604405282981,0.985,a
0.230,15.71809828203918,1.859,a
0.200,47.7749234659094,0.652,a
0.190,36.610022854654304,0.941,a
-0.071,55.6672798150948,0.486,a
-0.003,29.40356573672507,1.179,a
0.032,39.08408957924019,0.870,a
0.020,49.24929296050272,0.619,a
0.087,21.144625616525904,1.537,a
0.118,35.12367904656808,0.986,a
0.133,73.79042301291011,0.180,a
0.063,140.60475241299127,-0.520,a
0.137,83.56030182312479,0.045,a
0.098,101.76536626205335,-0.169,a
0.063,174.26091898259304,-0.753,a
0.326,5.791619210831195,2.943,a
0.159,9.899197750805842,2.361,a
0.273,14.321878992735432,1.960,a
0.008,17.848429164980065,1.721,a
0.099,66.43546819760057,0.294,a
0.758,957.6349769692685,-2.603,a
0.299,97.00631337839567,-0.117,a
0.083,76.63020722739192,0.139,a
0.013,27.797132677592884,1.240,a
0.018,51.1917527999711,0.577,a
0.001,62.7480161997852,0.356,a
0.187,20.950770523651794,1.547,a
0.029,47.51163763775613,0.658,a
0.174,29.648313895243422,1.170,a
0.185,20.72048897759003,1.559,a
-0.051,205.11621788255647,-0.930,a
0.026,23.79030445880625,1.409,a
0.371,22698648.51883826,-13.540,a
0.022,72.77798045368239,0.195,a
0.125,23.856130399309123,1.406,a
0.130,38.65449465982838,0.882,a
0.039,48.30588020397728,0.640,a
0.062,60.08969504834855,0.403,a
0.165,42.46195639463128,0.780,a
0.136,12.882495516931336,2.075,a
-0.004,34.705635400798755,0.999,a
0.046,29.62101936052763,1.171,a
0.313,6.588704043340734,2.803,a
0.214,24.9344618809783,1.358,a
0.088,23.056851369472863,1.443,a
0.037,34.450854628657915,1.007,a
0.143,60.70158063410442,0.392,a
0.097,18.72405895986799,1.669,a
0.103,164.58869432193018,-0.691,a
-0.080,362.7438014764576,-1.549,a
0.140,89.70156084148144,-0.032,a
0.192,77.19692476102512,0.131,a
0.087,31.39062769137658,1.108,a
0.234,16.113875357200033,1.832,a
0.015,37.739835253658576,0.908,a
0.108,16.565326493180176,1.802,a
0.325,59.81360797812738,0.408,a
0.055,73.45138681571152,0.185,a
0.214,110.45871839886301,-0.258,a
0.144,18.247358307625802,1.697,a
0.059,72.64404185924761,0.197,a
-0.069,49.43106869868354,0.615,a
-0.018,44.668359215096324,0.725,a
0.179,30.959932133091723,1.123,a
-0.103,245.4708915685031,-1.125,a
0.194,12.965820353826278,2.068,a
-0.018,53.21082592667942,0.535,a
0.233,11.662724050819648,2.183,a
0.043,122.4616199265049,-0.370,a
0.028,66.31320218835526,0.296,a
0.279,25.468302525850405,1.335,a
0.091,37.60105236684958,0.912,a
0.010,22.181964198002195,1.485,a
0.072,74.40463661919195,0.171,a
1.518,132.8005886243731,-0.458,a
0.200,9.736435697988862,2.379,a
0.099,56.285949928272956,0.474,a
0.074,26.06153549998895,1.310,a
0.125,16.099040762157053,1.833,a
0.281,14.269212315793638,1.964,a
0.128,30.310981535840483,1.146,a
0.076,71.44963260755135,0.215,a
0.209,20.758692704951976,1.557,a
0.032,46.43014072818033,0.683,a
0.309,17.571142465950942,1.738,a
0.074,26.302679918953814,1.300,a
-0.017,83.32973486343164,0.048,a
0.059,68.17105263058534,0.266,a
0.086,19.80614708971739,1.608,a
0.227,19.53439656398256,1.623,a
0.185,27.95117053991844,1.234,a
-0.037,35.579513055974274,0.972,a
0.042,18.775866989193503,1.666,a
0.080,26.109586865859324,1.308,a
0.235,143.21878992735438,-0.540,a
-0.004,31.448504654769607,1.106,a
0.043,35.12367904656808,0.986,a
0.015,67.60829753919815,0.275,a
0.040,44.75071720476559,0.723,a
0.063,117.27353057793782,-0.323,a
0.037,63.27031548665012,0.347,a
0.000,132.678331072416,-0.457,a
0.074,68.23386941416697,0.265,a
0.046,90.28175649662565,-0.039,a
0.024,44.957277130190555,0.718,a
0.124,92.4698173938222,-0.065,a
0.139,32.12180933987984,1.083,a
0.592,143.6150652907477,-0.543,a
0.283,12.268741046383399,2.128,a
0.121,53.80219571891124,0.523,a
-0.017,28.654972763642412,1.207,a
0.237,21.222668969007817,1.533,a
0.091,33.728730865886874,1.030,a
0.056,15.747078772898472,1.857,a
0.239,9.33254300796991,2.425,a
0.016,165.0440985652279,-0.694,a
-0.001,31.915378551007617,1.090,a
0.251,8.814547044472212,2.487,a
0.021,44.136714346343965,0.738,a
0.279,9.212977276685555,2.439,a
0.187,11.492115972032408,2.199,a
0.602,188.79913490962926,-0.840,a
0.224,57.279603098582925,0.455,a
0.040,44.668359215096324,0.725,a
0.155,28.444611074479155,1.215,a
0.011,150.10667325703693,-0.591,a
-0.020,175.7114246595095,-0.762,a
0.006,23.834168206731533,1.407,a
0.184,39.920870243880806,0.847,a
0.158,16.203170427400003,1.826,a
0.114,25.44485615146634,1.336,a
0.195,13.740419750125149,2.005,a
0.040,73.58681396510448,0.183,a
-0.004,256.33033198659007,-1.172,a
0.086,49.47661736816762,0.614,a
0.017,116.51987230249999,-0.316,a
0.211,62.97961479295171,0.352,a
0.131,21.517905703397542,1.518,a
0.061,18706821.403658018,-13.330,a
0.163,20.32357010936221,1.580,a
0.008,28313919.957993787,-13.780,a
-0.020,52.77156817648117,0.544,a
0.036,101.67168004663759,-0.168,a
0.095,30.704356507300638,1.132,a
0.043,27.365286541924664,1.257,a
0.283,8.945404837788686,2.471,a
0.024,84.33347577642752,0.035,a
0.043,37.84425847170932,0.905,a
0.259,6510.2849843486065,-4.684,a
0.242,26.767018556258904,1.281,a
0.000,162.92960326397215,-0.680,a
0.056,21.637147217791078,1.512,a
0.024,20.23019178678272,1.585,a
0.207,11.386755619502102,2.209,a
0.110,50.95654806081143,0.582,a
0.130,33.7909187437723,1.028,a
0.007,43.05266104917108,0.765,a
0.160,45.58269515401941,0.703,a
0.046,119.56387999881213,-0.344,a
0.037,74.06277836681546,0.176,a
0.017,32.44890156605365,1.072,a
0.255,16.4134546670214,1.812,a
-0.020,126.35720185226539,-0.404,a
0.159,20.267491520989655,1.583,a
0.053,69.3106545149936,0.248,a
0.127,6.263253647582224,2.858,a
0.158,9.981596274917242,2.352,a
0.181,62.05831792990614,0.368,a
0.228,25.63303319865898,1.328,a
0.176,80.68633703638186,0.083,a
-0.002,49.75079213514408,0.608,a
0.158,26.375457408893443,1.297,a
0.045,199.34254564980927,-0.899,a
0.276,16.672472125510627,1.795,a
0.165,631.538745374385,-2.151,a
0.201,45.62469770768503,0.702,a
0.184,87.01617721519975,0.001,a
0.382,46.687433439201875,0.677,a
-0.093,154.02811480716133,-0.619,a
0.231,15.674727518004376,1.862,a
0.212,50.72242398926514,0.587,a
0.264,82.26213938831097,0.062,a
0.056,63.562357993784396,0.342,a
0.043,19.989411112356596,1.598,a
0.168,25.680294506673494,1.326,a
0.082,28.287853879701313,1.221,a
0.051,67.6705957674191,0.274,a
0.047,142.56075936021878,-0.535,a
0.053,37.32501577957206,0.920,a
1.310,164.13454667021404,-0.688,a
0.202,15.588344677043898,1.868,a
0.068,63.73823014383464,0.339,a
0.263,15.907429237502194,1.846,a
0.157,17.314103128901543,1.754,a
0.140,77.55324957585901,0.126,a
0.095,32.27007687515532,1.078,a
0.076,113.24003632355566,-0.285,a
0.006,37.39383436431516,0.918,a
0.138,15.674727518004376,1.862,a
0.053,77.12585649892138,0.132,a
0.182,48.932792408193684,0.626,a
0.341,34.64176410352489,1.001,a
0.170,131.2199899019203,-0.445,a
-0.025,219.5836500973188,-1.004,a
0.217,16.811249744769597,1.786,a
0.079,37.11931900441403,0.926,a
0.034,38.124135110429904,0.897,a
0.043,21.34027442848976,1.527,a
0.125,34.673685045253166,1.000,a
0.032,77.26805850957021,0.130,a
0.006,165.6532649318019,-0.698,a
-0.001,49.93441887213498,0.604,a
-0.045,62.45971525332756,0.361,a
0.067,111.48078033638414,-0.268,a
0.189,40.29025350832952,0.837,a
0.233,48.08393484497287,0.645,a
-0.067,95.0604793656281,-0.095,a
0.220,48.97788193684461,0.625,a
0.231,11.199535223848878,2.227,a
0.153,106.36530750764376,-0.217,a
0.094,220.59720217473264,-1.009,a
0.075,31.160183031054608,1.116,a
0.180,28.89348981559081,1.198,a
0.192,36.643757464783334,0.940,a
0.199,8.693606925094164,2.502,a
0.041,145.74712612565295,-0.559,a
0.296,19.124936418442083,1.646,a
0.049,45.62469770768503,0.702,a
0.131,47.995442493194425,0.647,a
0.068,88.38936217394063,-0.016,a
0.148,13.353650333271858,2.036,a
0.057,41.80228289540325,0.797,a
0.225,11.230523475410829,2.224,a
0.268,20.758692704951976,1.557,a
0.902,221.61543259597204,-1.014,a
0.133,60.58986711389654,0.394,a
0.022,29.484923138943664,1.176,a
0.094,17.815581406628933,1.723,a
0.192,25.44485615146634,1.336,a
0.041,89.61898068616138,-0.031,a
-0.014,149.2794409578996,-0.585,a
0.100,35.80964371026361,0.965,a
0.003,2962.1019360527675,-3.829,a
0.051,188.10485289187042,-0.836,a
0.200,26.816370667607295,1.279,a
0.124,19.915902890576117,1.602,a
0.021,155.16722739072335,-0.627,a
0.085,236.8099793873793,-1.086,a
0.161,27.797132677592884,1.240,a
0.204,23.9441817286338,1.402,a
0.072,35.22086356184676,0.983,a
0.210,9.532350439205146,2.402,a
0.087,19.195525237613793,1.642,a
-0.051,351.8843888209584,-1.516,a
-0.169,97.63375665826416,-0.124,a
0.186,12.212371301653082,2.133,a
0.130,35.41604004264617,0.977,a
0.001,43.89347855347172,0.744,a
0.062,58.07644175213118,0.440,a
-0.005,141.2537544622754,-0.525,a
-0.027,38.79716572936907,0.878,a
0.182,12.325370982033443,2.123,a
0.144,32.44890156605365,1.072,a
0.026,119.89470404794197,-0.347,a
-0.014,74.40463661919195,0.171,a
0.014,35.94181463147148,0.961,a
0.104,48.797772728648596,0.629,a
-0.017,50.48937562011557,0.592,a
0.308,5.866782664019767,2.929,a
0.042,29.187708481971423,1.187,a
0.000,127.29167461935602,-0.412,a
0.008,23.834168206731533,1.407,a
0.093,65.40335094488948,0.311,a
0.069,189.3215275777466,-0.843,a
0.100,49.20395356814509,0.620,a
0.108,60.75751461057411,0.391,a
0.121,40.36453929676048,0.835,a
0.193,104.23174293933047,-0.195,a
0.101,136.77288255958496,-0.490,a
0.170,45.24806378555482,0.711,a
0.019,21.637147217791078,1.512,a
0.102,140.08769839545832,-0.516,a
0.012,100.27669229965878,-0.153,a
0.030,70.01643593729747,0.237,a
0.087,22.40784026786056,1.474,a
0.276,15.502437888710416,1.874,a
0.033,62.00118642087245,0.369,a
0.072,38.08903764981351,0.898,a
0.020,19.696996148999236,1.614,a
0.075,33.978171182708316,1.022,a
0.340,25.562304271125456,1.331,a
0.235,51.003502395944686,0.581,a
-0.014,56.33781508509383,0.473,a
-0.006,26.619506511518374,1.287,a
0.054,24.615009062337666,1.372,a
-0.002,51.42804319487918,0.572,a
0.088,15.761589049638374,1.856,a
0.214,17.78279410038923,1.725,a
0.148,37.77461093882191,0.907,a
-0.019,196.4264645879856,-0.883,a
0.121,176.84793782817994,-0.769,a
0.300,57.91619210831198,0.443,a
-0.020,74.88589075216439,0.164,a
0.113,32.74914755555789,1.062,a
0.105,64.56542290346553,0.325,a
0.256,12.531411749414156,2.105,a
0.060,198.79250210418817,-0.896,a
0.581,178.3199772232918,-0.778,a
0.185,39.3368880673202,0.863,a
0.082,42.81539943374175,0.771,a
0.293,34.705635400798755,0.999,a
0.094,71.05587633694735,0.221,a
0.034,24.9344618809783,1.358,a
0.037,26.32691674218491,1.299,a
0.247,14.601584968117862,1.939,a
0.212,53.40722340937611,0.531,a
0.123,56.33781508509383,0.473,a
0.182,18.84516741721554,1.662,a
0.118,1341.5287982661257,-2.969,a
0.003,39.847400971777496,0.849,a
0.072,66.3743070401909,0.295,a
0.180,11.035702899640144,2.243,a
1.070,49.98043135782393,0.603,a
0.295,6.698846094165262,2.785,a
0.196,15.776112696993485,1.855,a
0.193,13.440022630821629,2.029,a
0.095,52.77156817648117,0.544,a
0.234,11.577105741152703,2.191,a
0.082,43.09233228186263,0.764,a
0.221,11.376272858234303,2.210,a
0.102,22.120757764641272,1.488,a
-0.045,55.41151189716867,0.491,a
0.680,1421.6739313080038,-3.032,a
0.100,8.01678063387679,2.590,a
0.149,31.88599693386385,1.091,a
0.231,31.30401190096238,1.111,a
0.033,35.6122980942762,0.971,a
-0.018,108.243044760913,-0.236,a
0.043,20.379803862870556,1.577,a
0.163,37.84425847170932,0.905,a
0.098,65.04291550788011,0.317,a
0.124,70.46930689671467,0.230,a
0.014,30.47894989627983,1.140,a
0.090,17.522658618857076,1.741,a
0.003,24.84276893696803,1.362,a
0.075,69.75896043328048,0.241,a
0.095,245.24490860720206,-1.124,a
0.055,57.22687092228429,0.456,a
0.035,56.65001119195331,0.467,a
0.224,21.65708494710074,1.511,a
0.164,27.31492422089182,1.259,a
0.185,71.97803728026993,0.207,a
0.170,15.545331940607856,1.871,a
-0.032,23.334580622810034,1.430,a
0.295,27.59306855817509,1.248,a
0.184,62.57487633544405,0.359,a
0.113,26.01357256653131,1.312,a
0.079,38.194427084004644,0.895,a
0.037,100.73954848112511,-0.158,a
0.100,17.426091898259305,1.747,a
0.168,29.675633580735287,1.169,a
0.050,32.93062701752084,1.056,a
0.130,114.6040591136603,-0.298,a
0.087,91.87556016660622,-0.058,a
0.057,63.73823014383464,0.339,a
0.042,89.70156084148144,-0.032,a
0.100,367.11319968796414,-1.562,a
0.114,40.29025350832952,0.837,a
0.304,17.013748158991977,1.773,a
-0.014,432.5138310350088,-1.740,a
0.191,60.75751461057411,0.391,a
0.072,19.462561593612413,1.627,a
0.151,16.93557708691518,1.778,a
0.096,30.789313097416102,1.129,a
0.006,45.91980128368685,0.695,a
0.118,35.41604004264617,0.977,a
0.056,19.934254564980925,1.601,a
-0.004,113.13578641195629,-0.284,a
0.299,23.20598461598921,1.436,a
0.060,92.21466651242643,-0.062,a
0.179,38.33540007590439,0.891,a
0.790,526.744488331906,-1.954,a
0.002,21.91795343844129,1.498,a
0.201,44.05548635065532,0.740,a
0.203,17.298163592151013,1.755,a
0.094,146.0158496811787,-0.561,a
0.072,32.329575336809405,1.076,a
0.163,24.23259924092549,1.389,a
0.407,2394.4181728633826,-3.598,a
0.233,9.935735005868441,2.357,a
0.199,31.564578912990697,1.102,a
0.220,17538805.018417604,-13.260,a
0.062,16.12872362170402,1.831,a
-0.019,175.06527083833703,-0.758,a
0.227,109.95120668793497,-0.253,a
0.138,21.28139045982711,1.530,a
0.100,108.64256236170655,-0.240,a
0.281,18.672393883829486,1.672,a
0.001,32.71899836231792,1.063,a
0.103,37.290653996215255,0.921,a
0.093,31.88599693386385,1.091,a
0.318,29107171.18066608,-13.810,a
0.264,10.20469431942199,2.328,a
0.120,55.25861556300781,0.494,a
0.218,14.723125024327187,1.930,a
0.158,91.87556016660622,-0.058,a
0.050,19.860949173573715,1.605,a
0.328,5.520774392807572,2.995,a
-0.030,52.86886658508811,0.542,a
-0.043,156.3147642640954,-0.635,a
0.163,18.758581737992838,1.667,a
0.092,51617.86054966733,-6.932,a
0.000,51.003502395944686,0.581,a
0.034,106.36530750764376,-0.217,a
0.218,9.264031007363993,2.433,a
0.302,68.99220098440475,0.253,a
0.278,7.99466002520316,2.593,a
0.163,64.0324324468947,0.334,a
0.066,24.615009062337666,1.372,a
0.064,46.13175745603795,0.690,a
0.495,10.924460532267922,2.254,a
0.000,108.74267195462436,-0.241,a
-0.013,51.33339643802892,0.574,a
-0.010,88.96107044092288,-0.023,a
0.019,60.75751461057411,0.391,a
0.198,13.829293697959438,1.998,a
0.036,25.468302525850405,1.335,a
0.203,27.390502512868633,1.256,a
0.029,71.77942912713615,0.210,a
0.325,25.965697902737833,1.314,a
-0.017,36.91475581654129,0.932,a
0.286,14.561294986160563,1.942,a
0.131,19.39099078614849,1.631,a
0.027,304.7894989627983,-1.360,a
0.180,11.545161169214305,2.194,a
0.244,27.59306855817509,1.248,a
-0.110,73.58681396510448,0.183,a
0.283,20.30486002716804,1.581,a
0.101,15.834341239145754,1.851,a
0.073,28.866890179482727,1.199,a
0.169,25.18836627841739,1.347,a
-0.010,50.25739801095915,0.597,a
0.000,20.081678041839858,1.593,a
0.022,60.034375873256444,0.404,a
0.028,106.75789450994941,-0.221,a
0.092,80.76068613289758,0.082,a
0.238,20.77782097504266,1.556,a
0.191,76.55966069112566,0.140,a
0.049,57.49101815675037,0.451,a
0.035,89.61898068616138,-0.031,a
0.070,35.514033498288214,0.974,a
0.032,21.998851090492494,1.494,a
0.257,20.62528697846573,1.564,a
0.257,1150.270547790115,-2.802,a
0.191,14.008769839545833,1.984,a
0.029,38.26484865951095,0.893,a
0.062,115.23913771994866,-0.304,a
0.028,50.35006087879047,0.595,a
0.064,77.33925780489973,0.129,a
0.026,88.14547044472212,-0.013,a
0.235,26.84108083545228,1.278,a
-0.036,62.05831792990614,0.368,a
0.323,22.14114112091263,1.487,a
0.162,12.624087614670483,2.097,a
0.235,6.92468464322636,2.749,a
0.108,106.07181496353158,-0.214,a
0.392,17.506527083833703,1.742,a
0.049,20.701413487910415,1.560,a
0.036,19.230917289101576,1.640,a
0.080,85.50667128846837,0.020,a
0.051,84.87895030072441,0.028,a
0.200,10.764652136298343,2.270,a
-0.042,97.81377043229864,-0.126,a
0.044,30.704356507300638,1.132,a
0.141,110.56050150387038,-0.259,a
0.234,15.19147698447522,1.896,a
0.226,17.282238729497653,1.756,a
0.198,36.37474856426324,0.948,a
0.218,83.02330159249539,0.052,a
0.056,36.07447338641916,0.957,a
0.046,22.36660149466176,1.476,a
0.175,35.05903839326127,0.988,a
0.021,92.21466651242643,-0.062,a
0.265,14.190575216890918,1.970,a
0.320,67.4838730870757,0.277,a
0.068,75.30087105475891,0.158,a
0.055,71.05587633694735,0.221,a
0.255,69.05577442196835,0.252,a
0.269,33.08262788556977,1.051,a
-0.010,32.68887692472718,1.064,a
0.219,10.10182870544833,2.339,a
0.474,173780082.87493762,-15.750,a
0.278,268.163706676073,-1.221,a
-0.002,38.40608157258116,0.889,a
-0.007,53.554997084011326,0.528,a
0.180,8.8879171988482,2.478,a
0.012,148.45676750522713,-0.579,a
0.230,14.361506529074772,1.957,a
0.042,82.87050779069826,0.054,a
0.381,22284351.492702983,-13.520,a
0.223,49.842520940425985,0.606,a
0.010,57.96955946535209,0.442,a
0.281,18.914723628330144,1.658,a
0.011,24.121260560925737,1.394,a
0.215,60.53408747539136,0.395,a
0.084,61.03795855585305,0.386,a
0.054,79.94660025203162,0.093,a
0.022,65.04291550788011,0.317,a
0.231,24.054703049880942,1.397,a
0.447,176.84793782817994,-0.769,a
-0.029,117.59801740658484,-0.326,a
0.379,15.079953418017894,1.904,a
0.231,30.931430109489618,1.124,a
-0.025,84.41118555927689,0.034,a
0.078,27.82274657675122,1.239,a
-0.091,95.411341028198,-0.099,a
0.389,29648313.895243455,-13.830,a
0.054,23.9441817286338,1.402,a
0.205,15.010667325703686,1.909,a
0.241,24.86566051307934,1.361,a
0.147,37.914034418330644,0.903,a
0.086,27.264654585290064,1.261,a
-0.006,58.77599636806001,0.427,a
0.099,99.44890371547922,-0.144,a
0.227,44.25883723626264,0.735,a
0.152,19.355304139797436,1.633,a
1.006,139.4440538871461,-0.511,a
0.169,11.716556739113026,2.178,a
0.021,31.82731482170781,1.093,a
0.014,30.45089066974223,1.141,a
0.019,40.29025350832952,0.837,a
0.194,19.498445997580454,1.625,a
0.012,123.02687708123811,-0.375,a
0.270,15.732581854464675,1.858,a
-0.057,62.7480161997852,0.356,a
0.035,173.46026278792857,-0.748,a
-0.033,65.10284984348614,0.316,a
0.660,5.5462571295791046,2.990,a
-0.021,38.618908944898976,0.883,a
0.171,16.18825362642107,1.827,a
0.208,9.664958643142134,2.387,a
0.057,28.31391995799379,1.220,a
0.093,32.478801876353714,1.071,a
-0.053,81.0587682464737,0.078,a
0.031,27.014690729572468,1.271,a
0.011,32.12180933987984,1.083,a
0.209,36.71131996879641,0.938,a
0.290,12.40509230042225,2.116,a
0.020,265.4605561975539,-1.210,a
0.166,170.13748158991976,-0.727,a
0.334,20.739582044538317,1.558,a
0.018,43.171784447092264,0.762,a
0.107,30.789313097416102,1.129,a
0.119,12.496833972112185,2.108,a
0.027,36.880771722615435,0.933,a
0.060,17.250432972458434,1.758,a
0.254,33.60469824606994,1.034,a
0.083,56.65001119195331,0.467,a
0.037,80.02026771193327,0.092,a
0.035,108.34278621501396,-0.237,a
-0.013,87.82132798980062,-0.009,a
0.166,49.24929296050272,0.619,a
0.450,1454.7889712157114,-3.057,a
-0.039,31.2464008580611,1.113,a
0.292,22.059720217473263,1.491,a
0.208,40.66305463404283,0.827,a
0.314,12.717448862880675,2.089,a
0.274,36.240985589974414,0.952,a
0.083,54.651237451987186,0.506,a
0.071,27.95117053991844,1.234,a
0.109,16.58059075108917,1.801,a
-0.037,62.45971525332756,0.361,a
0.282,13.626991969948696,2.014,a
0.066,103.8484455008274,-0.191,a
0.192,36.71131996879641,0.938,a
-0.003,86.61637419723033,0.006,a
0.226,24.980435187141488,1.356,a
0.170,20.77782097504266,1.556,a
0.145,17.587333541355722,1.737,a
0.052,20.379803862870556,1.577,a
0.293,38.47689338937884,0.887,a
0.299,699.5197810512135,-2.262,a
0.126,39.44573020752785,0.860,a
0.094,133.7827133604697,-0.466,a
0.305,6.748387308707568,2.777,a
0.006,37.53185242379138,0.914,a
0.137,82.11074640850879,0.064,a
0.259,5.536049950434,2.992,a
0.168,75.43970821979903,0.156,a
0.145,16.91998602503005,1.779,a
0.315,1331.6803762699813,-2.961,a
0.010,25.374646458649643,1.339,a
0.674,271.6439268839081,-1.235,a
0.139,41.879356511791826,0.795,a
